,total_annual_inc,fico_score,home_ownership,installment,loan_amnt,earliest_cr_line,issue_d,dti_jnt,mort_acc,term,verification_status_joint,zip_code,open_acc,total_acc,revol_util,credit_ratio,installment_ratio,credit_history
14143,185000.0,732.0,2,344.65,11000.0,082005,42017,15.23,0.0,0,2,92,9.0,18.0,43.8,0.5,0.031,4261
14144,159000.0,682.0,2,1069.44,30000.0,022013,42017,17.8,0.0,0,1,33,6.0,11.0,27.6,0.545,0.036,1520
14145,129200.0,752.0,3,565.51,25000.0,091972,42017,21.1,2.0,1,2,97,9.0,22.0,44.4,0.409,0.023,16283
14146,60000.0,787.0,2,216.11,7000.0,122001,42017,10.32,0.0,0,2,61,4.0,6.0,13.2,0.667,0.031,5600
14147,199000.0,667.0,3,542.22,15000.0,082006,42017,34.74,2.0,0,1,46,18.0,39.0,64.3,0.462,0.036,3896
14148,200000.0,727.0,3,814.33,36000.0,032000,42017,20.18,2.0,1,0,60,17.0,24.0,36.1,0.708,0.023,6240
14149,125000.0,712.0,2,722.95,20000.0,032007,42017,34.97,0.0,0,1,12,15.0,35.0,38.5,0.429,0.036,3684
14150,60000.0,687.0,2,181.28,5400.0,042013,42017,20.88,0.0,0,2,11,6.0,6.0,51.3,0.923,0.034,1461
14151,209999.0,692.0,2,366.51,10000.0,102006,42017,19.56,0.0,0,2,91,12.0,19.0,72.9,0.632,0.037,3835
14152,190000.0,662.0,2,757.12,27000.0,031999,42017,22.42,0.0,1,0,98,7.0,18.0,62.1,0.389,0.028,6606
14153,220500.0,667.0,3,617.19,16000.0,112004,42017,31.98,3.0,0,2,28,15.0,45.0,57.5,0.263,0.039,4534
14154,240000.0,677.0,3,1153.17,35000.0,012000,42017,23.12,3.0,0,0,62,10.0,33.0,86.8,0.303,0.033,6300
14155,160000.0,667.0,3,1340.45,35000.0,032007,42017,24.56,4.0,0,1,32,11.0,18.0,92.5,0.611,0.039,3684
14156,165000.0,672.0,1,385.75,10000.0,021994,42017,9.54,2.0,0,0,97,4.0,13.0,71.4,0.308,0.039,8460
14157,77000.0,662.0,3,254.64,6300.0,081984,42017,47.04,1.0,0,1,01,19.0,31.0,42.9,0.613,0.04,11931
14158,190000.0,677.0,1,356.48,10000.0,121998,42017,3.84,2.0,0,2,89,4.0,10.0,63.3,0.4,0.036,6696
14159,103000.0,667.0,3,437.63,18000.0,121985,42017,39.52,3.0,1,1,38,8.0,22.0,90.3,0.364,0.024,11444
14160,135000.0,712.0,2,526.78,16000.0,022005,42017,29.36,0.0,0,1,33,5.0,14.0,76.2,0.357,0.033,4442
14161,325727.04144222336,682.0,3,188.69,6000.0,082008,42017,10.07,4.0,0,0,20,12.0,16.0,83.9,0.75,0.031,3165
14162,169400.0,712.0,2,1184.35,36800.0,092005,42017,22.44,0.0,0,0,75,22.0,42.0,35.9,0.643,0.031,4230
14163,130000.0,682.0,3,1084.43,30000.0,032005,42017,44.94,5.0,0,2,28,9.0,24.0,65.3,0.375,0.036,4414
14164,104000.0,752.0,1,197.69,6000.0,092008,42017,12.82,1.0,0,0,99,7.0,10.0,17.9,0.7,0.033,3134
14165,225000.0,722.0,3,1239.48,36800.0,121986,42017,19.14,4.0,0,0,32,22.0,45.0,22.8,0.426,0.031,11079
14166,188000.0,697.0,3,198.12,5000.0,092003,42017,23.65,3.0,0,0,37,8.0,23.0,81.1,0.348,0.04,4961
14167,124751.4,682.0,3,683.46,20000.0,062006,42017,14.66,0.0,0,0,75,11.0,21.0,35.0,0.524,0.034,3957
14168,108000.0,672.0,2,281.22,8000.0,042007,42017,33.68,0.0,0,0,80,7.0,24.0,75.6,0.292,0.035,3653
14169,158000.0,667.0,2,414.97,16000.0,122002,42017,3.85,1.0,1,0,22,3.0,18.0,8.6,0.175,0.026,5235
14170,50000.0,702.0,2,574.85,20500.0,042012,42017,47.04,0.0,1,0,95,6.0,7.0,60.5,0.857,0.028,1826
14171,180000.0,727.0,3,1225.65,36800.0,091988,42017,31.46,5.0,0,1,54,8.0,20.0,66.5,0.4,0.033,10439
14172,230000.0,712.0,3,263.39,8000.0,122006,42017,11.26,2.0,0,2,89,22.0,31.0,23.6,0.839,0.033,3774
14173,151200.0,672.0,1,428.86,10000.0,082013,42017,33.66,0.0,0,0,85,10.0,17.0,36.8,0.588,0.043,1339
14174,138000.0,677.0,3,729.39,30000.0,021997,42017,39.49,3.0,1,1,93,6.0,13.0,54.0,0.462,0.024,7364
14175,218000.0,742.0,3,240.92,8000.0,041996,42017,9.2,5.0,0,2,60,18.0,37.0,26.2,0.486,0.03,7670
14176,93300.0,672.0,1,738.03,22400.0,092003,42017,34.91,1.0,0,1,33,9.0,19.0,48.1,0.474,0.033,4961
14177,105300.0,712.0,1,259.99,8000.0,072005,42017,26.33,0.0,0,0,19,9.0,24.0,27.7,0.375,0.032,4292
14178,122000.0,677.0,3,891.81,24000.0,032010,42017,34.55,1.0,0,1,85,12.0,16.0,73.3,0.75,0.037,2588
14179,215000.0,667.0,2,745.42,30000.0,041986,42017,47.04,1.0,1,1,75,13.0,34.0,83.5,0.382,0.025,11323
14180,105000.0,707.0,3,588.87,21000.0,102009,42017,35.74,2.0,1,1,13,8.0,15.0,59.5,0.533,0.028,2739
14181,170000.0,667.0,2,923.2,28000.0,102005,42017,21.2,1.0,0,1,21,9.0,16.0,83.9,0.562,0.033,4200
14182,164000.0,687.0,3,1104.37,35000.0,062002,42017,36.88,1.0,1,1,89,11.0,19.0,80.8,0.579,0.032,5418
14183,198000.0,677.0,3,389.03,15000.0,011988,42017,6.46,1.0,1,2,92,11.0,23.0,64.3,0.478,0.026,10683
14184,146000.0,682.0,3,1176.83,30000.0,112006,42017,33.38,2.0,0,1,78,6.0,15.0,87.3,0.4,0.039,3804
14185,162400.0,687.0,3,657.97,21000.0,091994,42017,24.28,3.0,0,1,29,7.0,14.0,77.2,0.5,0.031,8248
14186,178200.0,687.0,3,1189.9,36800.0,082005,42017,29.88,1.0,0,2,06,11.0,14.0,35.2,0.786,0.031,4261
14187,94768.0,682.0,3,591.69,18000.0,062004,42017,24.46,3.0,1,1,71,9.0,17.0,52.7,0.529,0.033,4687
14188,89000.0,672.0,2,891.81,24000.0,072009,42017,46.35,0.0,0,1,80,8.0,13.0,82.6,0.615,0.037,2831
14189,56634.0,692.0,1,351.85,9600.0,102011,42017,21.19,0.0,0,1,63,3.0,4.0,10.1,0.923,0.037,2009
14190,107000.0,787.0,3,347.06,11200.0,021994,42017,20.24,1.0,0,1,89,6.0,26.0,0.0,0.231,0.031,8460
14191,123990.0,672.0,2,838.44,29900.0,012003,42017,36.64,0.0,1,2,89,14.0,25.0,58.8,0.56,0.028,5204
14192,100000.0,677.0,2,316.37,9000.0,102006,42017,20.94,0.0,0,0,30,11.0,20.0,89.9,0.55,0.035,3835
14193,191000.0,682.0,3,916.28,25000.0,092009,42017,18.24,1.0,0,1,89,7.0,9.0,91.6,0.778,0.037,2769
14194,325727.04144222336,722.0,3,805.17,35000.0,122000,42017,34.58,1.0,1,0,94,5.0,14.0,98.3,0.357,0.023,5965
14195,208000.0,787.0,3,237.06,7200.0,082005,42017,38.72,3.0,0,1,54,15.0,30.0,14.7,0.5,0.033,4261
14196,209653.0,702.0,3,475.03,21000.0,111989,42017,33.99,2.0,1,1,17,21.0,45.0,61.3,0.375,0.023,10013
14197,170000.0,667.0,3,1104.37,35000.0,011999,42017,34.16,7.0,1,1,17,14.0,35.0,95.2,0.4,0.032,6665
14198,130000.0,687.0,3,683.46,20000.0,062008,42017,33.83,1.0,0,1,07,12.0,14.0,82.0,0.857,0.034,3226
14199,147000.0,712.0,1,273.39,8000.0,042001,42017,44.38,2.0,0,1,67,6.0,17.0,11.6,0.353,0.034,5844
14200,196000.0,672.0,2,1300.55,35000.0,082004,42017,25.5,1.0,0,1,93,14.0,21.0,45.3,0.667,0.037,4626
14201,149000.0,687.0,3,1318.86,36800.0,121996,42017,17.24,1.0,0,0,48,11.0,21.0,56.0,0.524,0.033,7426
14202,134000.0,682.0,1,570.84,24000.0,012011,42017,24.2,2.0,1,1,29,7.0,13.0,46.4,0.538,0.024,2282
14203,275000.0,717.0,3,904.81,36800.0,042006,42017,18.82,3.0,1,1,85,6.0,13.0,96.0,0.462,0.023,4018
14204,132000.0,687.0,3,665.98,28000.0,041999,42017,20.64,1.0,1,2,53,13.0,31.0,81.2,0.419,0.024,6575
14205,180000.0,672.0,3,1039.82,30000.0,012003,42017,23.16,3.0,0,1,14,22.0,45.0,75.7,0.596,0.035,5204
14206,171000.0,667.0,3,889.18,30000.0,021996,42017,47.04,4.0,1,1,93,22.0,41.0,52.0,0.683,0.03,7730
14207,130000.0,677.0,2,1049.91,32000.0,052002,42017,24.14,0.0,1,1,11,12.0,20.0,55.2,0.6,0.033,5449
14208,295000.0,727.0,3,727.95,22400.0,061990,42017,13.61,1.0,0,0,49,9.0,20.0,1.4,0.45,0.032,9801
14209,183500.0,692.0,1,1133.6,31800.0,122005,42017,21.5,3.0,0,1,44,15.0,26.0,50.0,0.577,0.036,4139
14210,154204.0,682.0,3,907.73,35000.0,052003,42017,19.15,1.0,1,0,21,7.0,17.0,83.3,0.412,0.026,5084
14211,82000.0,697.0,2,290.77,8825.0,082012,42017,31.95,0.0,0,1,92,7.0,13.0,50.5,0.538,0.033,1704
14212,132000.0,662.0,3,456.67,19200.0,091999,42017,9.12,4.0,1,2,92,9.0,27.0,74.0,0.333,0.024,6422
14213,222000.0,687.0,3,678.61,30000.0,072002,42017,26.56,4.0,1,1,95,12.0,22.0,86.3,0.545,0.023,5388
14214,109000.0,667.0,3,650.66,18000.0,112005,42017,35.38,1.0,0,2,72,19.0,24.0,53.6,0.792,0.036,4169
14215,268000.0,677.0,3,909.94,28000.0,011987,42017,30.18,5.0,0,2,37,16.0,31.0,78.8,0.516,0.032,11048
14216,325727.04144222336,742.0,2,377.37,12000.0,082002,42017,3.47,0.0,0,2,10,2.0,4.0,25.7,0.667,0.031,5357
14217,185000.0,682.0,3,962.79,36800.0,082006,42017,7.67,3.0,1,0,95,6.0,21.0,46.2,0.286,0.024,3896
14218,172000.0,677.0,2,820.15,24000.0,091986,42017,26.78,0.0,0,2,80,8.0,10.0,62.5,0.8,0.034,11170
14219,145000.0,682.0,1,578.36,16000.0,051990,42017,28.4,0.0,0,0,11,10.0,33.0,5.1,0.303,0.036,9832
14220,154000.0,662.0,1,557.38,15000.0,071989,42017,27.12,1.0,0,2,37,2.0,13.0,49.0,0.175,0.037,10136
14221,130000.0,672.0,3,1112.21,31200.0,072003,42017,29.53,2.0,0,1,32,9.0,29.0,95.8,0.31,0.036,5023
14222,272000.0,787.0,3,493.97,16000.0,021990,42017,5.56,2.0,0,1,77,19.0,35.0,15.8,0.543,0.031,9921
14223,155000.0,707.0,3,736.16,32000.0,061997,42017,16.5,2.0,1,0,55,11.0,18.0,71.0,0.611,0.023,7244
14224,70000.0,672.0,3,578.36,16000.0,021999,42017,47.04,0.0,0,2,33,13.0,18.0,47.2,0.722,0.036,6634
14225,176000.0,677.0,3,923.2,28000.0,012012,42017,16.68,1.0,0,1,32,9.0,9.0,58.1,0.923,0.033,1917
14226,193300.0,682.0,3,787.43,24000.0,052004,42017,30.66,4.0,1,0,46,22.0,45.0,40.7,0.587,0.033,4718
14227,110000.0,732.0,3,483.4,14400.0,092006,42017,22.35,2.0,0,2,46,8.0,16.0,27.4,0.5,0.034,3865
14228,120000.0,722.0,2,224.98,6400.0,062007,42017,39.28,0.0,0,1,75,9.0,13.0,20.1,0.692,0.035,3592
14229,175000.0,712.0,3,836.57,28225.0,022010,42017,30.28,2.0,1,2,80,14.0,18.0,59.1,0.778,0.03,2616
14230,82400.0,732.0,1,278.29,11200.0,072001,42017,23.7,0.0,1,0,39,2.0,11.0,42.5,0.182,0.025,5753
14231,98000.0,692.0,3,402.83,12000.0,022009,42017,32.09,1.0,0,1,54,6.0,13.0,2.8,0.462,0.034,2981
14232,99640.0,677.0,3,921.27,28000.0,082011,42017,44.58,2.0,1,1,48,17.0,22.0,57.1,0.773,0.033,2070
14233,167731.0,667.0,3,905.73,28000.0,112006,42017,31.9,1.0,1,0,19,14.0,20.0,63.0,0.7,0.032,3804
14234,178800.0,727.0,3,1153.48,36000.0,022004,42017,20.08,2.0,1,0,70,11.0,38.0,6.6,0.289,0.032,4808
14235,254000.0,747.0,3,343.83,16000.0,061999,42017,14.52,6.0,1,2,84,7.0,15.0,52.4,0.467,0.021,6514
14236,101000.0,667.0,3,863.14,23550.0,012006,42017,26.04,0.0,0,0,08,7.0,17.0,62.7,0.412,0.037,4108
14237,115000.0,672.0,2,665.49,19200.0,032000,42017,12.14,0.0,0,0,89,9.0,12.0,62.2,0.75,0.035,6240
14238,202600.0,667.0,2,622.45,24000.0,012006,42017,10.26,1.0,1,1,10,11.0,19.0,82.5,0.579,0.026,4108
14239,111000.0,672.0,3,308.77,9100.0,092002,42017,11.06,2.0,0,0,45,5.0,20.0,58.8,0.25,0.034,5326
14240,60000.0,692.0,2,441.75,14000.0,102005,42017,38.41,0.0,1,1,66,12.0,21.0,29.5,0.571,0.032,4200
14241,66000.0,692.0,1,593.36,18000.0,111993,42017,47.04,1.0,1,1,48,7.0,14.0,58.0,0.5,0.033,8552
14242,70394.0,707.0,2,658.67,20000.0,082010,42017,28.38,0.0,1,0,87,5.0,7.0,47.3,0.714,0.033,2435
14243,210000.0,682.0,1,841.24,30000.0,052003,42017,27.23,2.0,1,0,86,15.0,27.0,72.0,0.556,0.028,5084
14244,174000.0,717.0,3,678.61,30000.0,112000,42017,28.44,0.0,1,0,43,16.0,21.0,61.2,0.762,0.023,5995
14245,288000.0,707.0,3,678.61,30000.0,042002,42017,28.98,3.0,1,0,76,14.0,45.0,66.5,0.311,0.023,5479
14246,95000.0,717.0,3,382.5,12000.0,092001,32016,38.92,3.0,0,2,58,10.0,18.0,71.4,0.556,0.032,5295
14247,225000.0,682.0,3,908.1,27550.0,092009,32016,19.71,0.0,0,2,58,11.0,24.0,54.6,0.458,0.033,2373
14248,67500.0,702.0,2,464.92,13800.0,021990,32016,16.17,0.0,0,2,97,5.0,10.0,89.4,0.5,0.034,9525
14249,124000.0,692.0,3,367.51,17000.0,062003,32016,23.08,1.0,1,2,19,14.0,22.0,47.6,0.636,0.022,4657
14250,275000.0,697.0,3,940.3,36800.0,011991,32016,9.2,7.0,1,2,01,12.0,44.0,16.7,0.273,0.024,9191
14251,118400.0,702.0,2,427.01,15725.0,072008,32016,22.09,0.0,1,2,33,12.0,13.0,33.5,0.923,0.027,2800
14252,108000.0,712.0,3,422.49,20000.0,072003,32016,21.07,2.0,1,2,95,7.0,16.0,68.3,0.438,0.021,4627
14253,175000.0,662.0,3,1042.2,25150.0,112005,32016,26.48,2.0,0,2,43,11.0,17.0,91.8,0.647,0.041,3773
14254,170150.0,717.0,3,630.34,20000.0,082003,32016,26.1,1.0,0,2,46,12.0,29.0,68.0,0.414,0.032,4596
14255,116000.0,672.0,3,688.09,16950.0,031995,32016,38.8,2.0,0,2,85,10.0,13.0,74.3,0.769,0.041,7671
14256,163088.0,682.0,2,413.45,17900.0,092000,32016,29.76,1.0,1,2,83,13.0,40.0,34.2,0.325,0.023,5660
14257,166000.0,697.0,3,975.64,35000.0,121995,32016,38.2,5.0,1,2,19,19.0,35.0,75.0,0.543,0.028,7396
14258,100000.0,697.0,3,395.55,12000.0,012003,32016,31.68,1.0,0,2,78,13.0,35.0,50.8,0.371,0.033,4808
14259,175000.0,672.0,3,461.96,20000.0,091993,32016,18.55,3.0,1,2,60,9.0,15.0,86.4,0.6,0.023,8217
14260,150000.0,707.0,2,468.98,19950.0,082003,32016,26.98,0.0,1,2,34,14.0,24.0,45.0,0.583,0.024,4596
14261,140000.0,697.0,2,622.45,24000.0,072005,32016,17.78,0.0,1,2,89,8.0,21.0,59.7,0.381,0.026,3896
14262,240000.0,687.0,1,277.1,8225.0,052008,32016,16.68,2.0,0,2,43,9.0,18.0,60.1,0.5,0.034,2861
14263,161000.0,717.0,2,514.21,15600.0,092006,32016,25.56,0.0,0,2,47,22.0,43.0,28.3,0.674,0.033,3469
14264,132000.0,677.0,2,929.87,28000.0,122007,32016,16.6,0.0,0,2,80,16.0,21.0,29.3,0.762,0.033,3013
14265,110800.0,697.0,3,725.56,20000.0,082009,32016,35.11,0.0,0,2,73,10.0,15.0,71.1,0.667,0.036,2404
14266,115000.0,687.0,3,398.52,12000.0,112010,32016,26.0,0.0,0,2,70,13.0,13.0,73.8,0.923,0.033,1947
14267,205000.0,667.0,3,168.45,5000.0,082005,32016,8.72,0.0,0,2,45,4.0,5.0,62.2,0.8,0.034,3865
14268,139020.0,662.0,3,913.99,29000.0,121984,32016,23.52,4.0,0,2,99,5.0,34.0,89.9,0.175,0.032,11413
14269,182500.0,667.0,3,573.74,18000.0,111996,32016,26.08,5.0,0,2,22,22.0,45.0,25.3,0.442,0.032,7060
14270,145644.0,662.0,3,753.57,28000.0,062003,32016,25.3,0.0,1,2,28,21.0,32.0,83.0,0.656,0.027,4657
14271,203000.0,677.0,3,690.05,25000.0,021999,32016,12.67,3.0,1,2,04,7.0,28.0,48.9,0.25,0.028,6238
14272,325727.04144222336,697.0,1,469.29,15000.0,021980,32016,12.7,2.0,0,2,07,16.0,38.0,59.3,0.421,0.031,13178
14273,160000.0,682.0,3,127.09,3600.0,072010,32016,30.64,1.0,0,2,07,13.0,14.0,71.0,0.923,0.035,2070
14274,176810.0,682.0,3,1179.12,35000.0,111989,32016,17.4,4.0,0,2,08,19.0,27.0,36.6,0.704,0.034,9617
14275,254000.0,662.0,2,907.73,35000.0,111996,32016,5.28,4.0,1,2,92,7.0,24.0,53.5,0.292,0.026,7060
14276,204000.0,717.0,3,1064.45,27450.0,121994,32016,13.12,0.0,0,2,08,11.0,12.0,35.6,0.917,0.039,7761
14277,175000.0,677.0,3,360.33,15600.0,032001,32016,11.52,4.0,1,2,78,9.0,20.0,84.9,0.45,0.023,5479
14278,120000.0,667.0,3,543.1,20000.0,092005,32016,28.58,2.0,1,2,30,11.0,24.0,70.0,0.458,0.027,3834
14279,135000.0,682.0,2,263.7,8000.0,101985,32016,26.7,0.0,0,2,37,20.0,26.0,95.8,0.769,0.033,11109
14280,220000.0,662.0,1,493.66,21000.0,092008,32016,30.66,1.0,1,2,80,21.0,40.0,59.2,0.525,0.024,2738
14281,172000.0,777.0,3,368.35,18000.0,041986,32016,15.13,3.0,1,2,19,10.0,26.0,46.6,0.385,0.02,10927
14282,110000.0,687.0,3,337.99,16000.0,111999,32016,27.84,5.0,1,2,38,9.0,29.0,54.0,0.31,0.021,5965
14283,50000.0,697.0,2,304.2,8500.0,122012,32016,40.04,0.0,0,2,27,8.0,10.0,48.1,0.8,0.036,1186
14284,177300.0,732.0,3,873.76,34225.0,101994,32016,30.58,4.0,1,2,18,9.0,28.0,98.1,0.321,0.026,7822
14285,112000.0,677.0,3,329.67,15000.0,121998,32016,21.73,7.0,1,2,58,20.0,45.0,32.6,0.408,0.022,6300
14286,178000.0,707.0,3,978.62,30000.0,081988,32016,40.66,1.0,0,2,39,17.0,45.0,62.3,0.347,0.033,10074
14287,274000.0,667.0,3,564.18,24000.0,041996,32016,25.05,4.0,1,2,75,20.0,33.0,71.0,0.606,0.024,7274
14288,50000.0,692.0,2,268.1,7700.0,062007,32016,11.83,0.0,0,2,60,3.0,4.0,77.5,0.75,0.035,3196
14289,61000.0,712.0,2,189.56,5225.0,102006,32016,4.12,0.0,0,2,11,4.0,4.0,69.0,0.923,0.036,3439
14290,62000.0,677.0,2,278.54,8000.0,111999,32016,34.83,0.0,0,2,97,16.0,35.0,43.7,0.457,0.035,5965
14291,142161.47999999998,717.0,3,928.84,27000.0,022006,32016,26.72,2.0,0,2,13,8.0,14.0,45.8,0.571,0.034,3681
14292,251000.0,662.0,3,696.89,25000.0,111999,32016,15.64,1.0,1,2,45,17.0,31.0,65.1,0.548,0.028,5965
14293,95000.0,702.0,1,753.03,23625.0,032000,32016,39.74,0.0,0,2,90,8.0,23.0,66.0,0.348,0.032,5844
14294,130000.0,677.0,2,228.35,7000.0,012004,32016,28.68,0.0,0,2,96,6.0,11.0,56.3,0.545,0.033,4443
14295,175000.0,672.0,3,908.37,30000.0,022002,32016,25.06,0.0,1,2,34,11.0,45.0,68.9,0.208,0.03,5142
14296,125000.0,692.0,3,628.77,26250.0,021989,32016,15.09,5.0,1,2,83,7.0,15.0,64.4,0.467,0.024,9890
14297,121000.0,667.0,1,234.87,7200.0,031992,32016,20.76,0.0,0,2,63,5.0,25.0,65.2,0.2,0.033,8766
14298,167000.0,672.0,2,157.59,5000.0,042001,32016,17.75,1.0,0,2,91,10.0,24.0,30.7,0.417,0.032,5448
14299,265000.0,732.0,3,692.93,30000.0,051995,32016,20.74,3.0,1,2,83,12.0,27.0,38.9,0.444,0.023,7610
14300,215000.0,662.0,3,808.54,24000.0,041987,32016,5.16,2.0,0,2,62,15.0,29.0,37.8,0.517,0.034,10562
14301,174000.0,682.0,3,975.64,35000.0,012005,32016,24.5,3.0,1,2,43,10.0,27.0,86.7,0.37,0.028,4077
14302,92000.0,672.0,2,487.45,14000.0,102003,32016,11.18,0.0,0,2,47,6.0,11.0,8.0,0.545,0.035,4535
14303,135000.0,717.0,3,310.56,10000.0,032001,32016,12.52,2.0,0,2,98,8.0,11.0,64.6,0.727,0.031,5479
14304,130000.0,712.0,3,543.81,16375.0,071990,32016,40.06,5.0,0,2,53,21.0,44.0,76.7,0.477,0.033,9375
14305,238000.0,697.0,3,350.62,11000.0,101973,32016,17.87,3.0,0,2,33,7.0,19.0,69.2,0.368,0.032,15492
14306,56000.0,677.0,3,478.12,15000.0,091996,32016,26.0,0.0,0,2,35,8.0,26.0,53.1,0.308,0.032,7121
14307,185000.0,672.0,2,659.24,20000.0,102001,32016,40.21,0.0,0,2,83,15.0,37.0,53.0,0.405,0.033,5265
14308,161882.0,662.0,2,489.31,15000.0,072005,32016,29.46,0.0,0,2,77,9.0,16.0,74.0,0.562,0.033,3896
14309,111000.0,682.0,1,174.09,5000.0,071997,32016,39.26,1.0,0,2,34,18.0,38.0,88.7,0.474,0.035,6818
14310,178201.36,682.0,3,226.92,7200.0,091999,32016,29.12,4.0,0,2,31,16.0,30.0,65.4,0.533,0.032,6026
14311,143000.0,667.0,3,266.88,12000.0,112003,32016,30.98,4.0,1,2,57,11.0,37.0,45.9,0.297,0.022,4504
14312,132000.0,697.0,3,802.62,24350.0,051997,32016,11.5,3.0,0,2,75,6.0,10.0,81.5,0.6,0.033,6879
14313,146000.0,667.0,3,978.62,30000.0,032000,32016,29.82,3.0,0,2,92,17.0,33.0,27.8,0.515,0.033,5844
14314,87000.0,692.0,3,417.12,12125.0,062006,32016,22.59,1.0,0,2,17,9.0,19.0,86.4,0.474,0.034,3561
14315,119500.0,687.0,3,734.73,27300.0,072005,32016,27.76,0.0,1,2,28,22.0,28.0,51.7,0.786,0.027,3896
14316,215000.0,667.0,2,1235.52,35000.0,092007,32016,17.99,0.0,0,2,06,17.0,30.0,41.2,0.567,0.035,3104
14317,120000.0,737.0,3,391.45,12000.0,041996,32016,23.86,4.0,0,2,83,12.0,25.0,34.2,0.48,0.033,7274
14318,178230.0,707.0,3,481.84,16000.0,021984,32016,32.18,1.0,0,2,61,14.0,34.0,67.9,0.412,0.03,11717
14319,50000.0,682.0,1,179.42,5500.0,092007,32016,20.07,0.0,0,2,46,12.0,19.0,45.0,0.632,0.033,3104
14320,281000.0,702.0,3,551.61,18000.0,042003,32016,10.0,2.0,0,2,01,7.0,13.0,69.6,0.538,0.031,4718
14321,148000.0,687.0,3,1024.5,29425.0,032003,32016,24.43,3.0,0,2,30,18.0,36.0,40.2,0.5,0.035,4749
14322,130000.0,707.0,3,400.31,18000.0,052003,32016,17.52,2.0,1,2,58,9.0,18.0,49.2,0.5,0.022,4688
14323,108320.0,682.0,2,466.84,18000.0,122008,32016,21.12,0.0,1,2,99,7.0,12.0,61.3,0.583,0.026,2647
14324,165000.0,707.0,3,918.16,35000.0,051999,32016,44.82,6.0,1,2,58,15.0,38.0,62.0,0.395,0.026,6149
14325,264000.0,692.0,3,1328.39,36800.0,072004,32016,5.7,3.0,0,2,77,8.0,27.0,58.1,0.296,0.033,4261
14326,165000.0,707.0,2,1104.22,33250.0,021987,32016,37.33,0.0,0,2,90,22.0,45.0,50.9,0.531,0.033,10621
14327,184800.0,692.0,1,1336.13,35000.0,022013,32016,8.38,0.0,0,2,95,7.0,11.0,55.1,0.636,0.038,1124
14328,104400.0,712.0,3,845.79,27600.0,101989,32016,47.04,2.0,0,2,62,11.0,29.0,56.5,0.379,0.031,9648
14329,131000.0,662.0,3,461.96,20000.0,112005,32016,12.3,4.0,1,2,54,8.0,44.0,58.0,0.182,0.023,3773
14330,228000.0,662.0,3,912.5,26525.0,081996,32016,19.1,7.0,0,2,21,9.0,23.0,98.3,0.391,0.034,7152
14331,199000.0,732.0,3,622.71,28000.0,041995,32016,35.85,3.0,1,2,23,16.0,24.0,44.9,0.667,0.022,7640
14332,195000.0,667.0,3,637.63,19200.0,022006,32016,22.36,1.0,0,2,43,10.0,11.0,85.2,0.909,0.033,3681
14333,260000.0,667.0,3,1218.61,35000.0,012005,32016,13.28,0.0,0,2,20,11.0,15.0,51.6,0.733,0.035,4077
14334,112000.0,662.0,3,560.23,17875.0,121986,32016,13.04,1.0,1,2,94,7.0,14.0,33.2,0.5,0.031,10683
14335,76000.0,712.0,2,547.69,16100.0,082011,32016,30.28,0.0,0,2,10,5.0,5.0,40.4,0.923,0.034,1674
14336,190000.0,667.0,3,1190.62,35000.0,112001,32016,22.9,1.0,0,2,43,15.0,20.0,72.0,0.75,0.034,5234
14337,138000.0,677.0,2,908.2,26400.0,012003,32016,31.71,2.0,0,2,72,13.0,43.0,81.8,0.302,0.034,4808
14338,115000.0,697.0,3,892.2,25625.0,072004,32016,28.92,2.0,0,2,75,10.0,27.0,38.1,0.37,0.035,4261
14339,103000.0,682.0,2,860.04,25000.0,102002,32016,7.79,0.0,0,2,10,4.0,5.0,25.2,0.8,0.034,4900
14340,147000.0,672.0,3,664.2,20000.0,102006,32016,33.29,1.0,0,2,70,11.0,18.0,40.1,0.611,0.033,3439
14341,124000.0,672.0,3,742.88,26650.0,012005,32016,25.49,1.0,1,2,85,10.0,15.0,84.8,0.667,0.028,4077
14342,88008.0,682.0,3,665.14,17900.0,052000,32016,21.68,2.0,0,2,80,8.0,21.0,52.2,0.381,0.037,5783
14343,71533.6,717.0,3,310.56,10000.0,101975,32016,27.81,4.0,0,2,45,5.0,15.0,98.3,0.333,0.031,14762
14344,165000.0,677.0,3,390.46,11350.0,111983,32016,4.38,1.0,0,2,89,4.0,11.0,60.5,0.364,0.034,11809
14345,144000.0,687.0,3,528.92,22500.0,012002,32016,27.79,2.0,1,2,70,12.0,38.0,45.3,0.316,0.024,5173
14346,110968.0,692.0,3,516.11,19900.0,012007,32016,17.52,1.0,1,2,98,11.0,14.0,44.6,0.786,0.026,3347
14347,145000.0,672.0,3,378.2,12000.0,042001,32016,6.45,1.0,0,2,32,8.0,14.0,64.8,0.571,0.032,5448
14348,92000.0,672.0,2,456.69,14000.0,072006,32016,22.78,0.0,0,2,89,6.0,12.0,76.2,0.5,0.033,3531
14349,122000.0,672.0,3,644.17,18725.0,072000,32016,9.75,6.0,0,2,04,6.0,18.0,31.9,0.333,0.034,5722
14350,100000.0,687.0,2,278.54,8000.0,042001,32016,18.06,0.0,0,2,34,6.0,11.0,61.9,0.545,0.035,5448
14351,188025.0,702.0,3,375.43,12000.0,121992,32016,7.46,6.0,0,2,70,10.0,30.0,68.9,0.333,0.031,8491
